Date,Price,Open,High,Low,Change %,SMA_7,SMA_30,SMA_100,SMA_200,Day,Week,Month,Year,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,Lag_1,Lag_3,Lag_7,Target_Price,Lag_14,Lag_30,SMA_20,STD_20,Upper_Band,Lower_Band,High-Low,High-Close,Low-Close,TR,ATR_14
2012-06-06,1.2571,1.2452,1.2586,1.244,0.0095,1.2453285714285716,1.2791500000000002,1.306659,1.3255605,Wednesday,23,6,2012,0.0118,0.0118,0.0,0.0028642857142857,0.0037357142857142,0.7667304015296361,43.39826839826838,1.2537768064407728,1.268593368793712,-0.0148165623529392,-0.0155561511247525,1.2453,1.2432,1.254,1.256,1.2693,1.3222,1.26218,0.017417371848409968,1.29701474369682,1.2273452563031801,0.014599999999999946,0.013299999999999867,0.0013000000000000789,0.014599999999999946,0.012821428571428586
2012-06-07,1.256,1.2579,1.2626,1.254,-0.0009,1.2462428571428572,1.2769900000000003,1.306255,1.3247115000000005,Thursday,23,6,2012,-0.0011000000000001,0.0,0.0011000000000001,0.0022285714285714,0.0038142857142857,0.5842696629213475,36.87943262411344,1.2541188362191156,1.2676605266608445,-0.0135416904417289,-0.0151532589881478,1.2571,1.2495,1.2496,1.2516,1.2782,1.3208,1.260305,0.015812835392756398,1.2919306707855127,1.2286793292144873,0.008599999999999941,0.005499999999999838,0.0031000000000001027,0.008599999999999941,0.012335714285714292
2012-06-08,1.2516,1.2563,1.2576,1.2435,-0.0034999999999999,1.2483285714285717,1.2745366666666669,1.305834,1.3238680000000005,Friday,23,6,2012,-0.0043999999999999,0.0,0.0043999999999999,0.0020142857142857,0.0041285714285714,0.4878892733564027,32.79069767441867,1.253731322954636,1.2664708580193005,-0.0127395350646644,-0.0146705142034511,1.256,1.2453,1.237,1.2475,1.2812,1.3252,1.25831,0.014093518480436405,1.2864970369608728,1.2301229630391273,0.014100000000000001,0.0016000000000000458,0.012499999999999956,0.014100000000000001,0.012628571428571433
2012-06-11,1.2475,1.2658,1.267,1.2471,-0.0033,1.2500285714285717,1.2719866666666668,1.305281,1.3230605000000002,Monday,24,6,2012,-0.0040999999999999,0.0,0.0040999999999999,0.0020142857142857,0.0034928571428571,0.576687116564418,36.57587548638135,1.252772657884692,1.2650656092771302,-0.0122929513924381,-0.0141950016412485,1.2516,1.2571,1.2356,1.2512,1.2682,1.324,1.2565600000000001,0.013067371982415515,1.282694743964831,1.2304252560351692,0.019899999999999807,0.015399999999999858,0.0044999999999999485,0.019899999999999807,0.012907142857142848
2012-06-12,1.2512,1.2466,1.2531,1.2442,0.003,1.2511714285714286,1.2695733333333332,1.304772,1.3223175,Tuesday,24,6,2012,0.0037,0.0037,0.0,0.0022785714285714,0.0027928571428571,0.8158567774936091,44.92957746478883,1.2525307105178165,1.264038527108454,-0.0115078165906377,-0.0136575646311263,1.2475,1.256,1.2432,1.2555,1.2584,1.3236,1.25547,0.012521690654324779,1.2805133813086496,1.2304266186913506,0.00890000000000013,0.005600000000000049,0.0033000000000000806,0.00890000000000013,0.012521428571428572
2012-06-13,1.2555,1.2506,1.2612,1.2474,0.0034,1.2520285714285715,1.2675733333333334,1.304218,1.3215465,Wednesday,24,6,2012,0.0042999999999999,0.0042999999999999,0.0,0.0025857142857142,0.0024428571428571,1.0584795321637428,51.42045454545454,1.252987524284306,1.263406043618939,-0.0104185193346328,-0.0130097555718276,1.2512,1.2516,1.2495,1.263,1.2535,1.3155,1.25467,0.011941308224217318,1.2785526164484347,1.2307873835515653,0.013800000000000034,0.010000000000000009,0.0038000000000000256,0.013800000000000034,0.01276428571428572
2012-06-14,1.263,1.2565,1.2638,1.2542,0.006,1.254557142857143,1.26584,1.303751,1.3209210000000002,Thursday,24,6,2012,0.0074999999999998,0.0074999999999998,0.0,0.0031214285714285,0.0023,1.357142857142852,57.575757575757486,1.2545279051636435,1.2633759663138324,-0.0088480611501888,-0.0121774166874999,1.2555,1.2475,1.2453,1.2636,1.2515,1.315,1.254355,0.011613670483777259,1.2775823409675546,1.2311276590324456,0.009600000000000053,0.008299999999999974,0.0013000000000000789,0.009600000000000053,0.0126857142857143
2012-06-15,1.2636,1.2627,1.2666,1.2591,0.0005,1.255485714285714,1.2643533333333332,1.3031629999999998,1.3204135,Friday,24,6,2012,0.0006000000000001,0.0006000000000001,0.0,0.0029857142857142,0.0023,1.2981366459627346,56.48648648648651,1.255923612061545,1.2633925614016963,-0.0074689493401518,-0.0112357232180303,1.263,1.2512,1.2571,1.2575,1.254,1.3082,1.253625,0.010435005611199128,1.2744950112223983,1.2327549887776017,0.00749999999999984,0.0036000000000000476,0.0038999999999997925,0.00749999999999984,0.012435714285714296
2012-06-18,1.2575,1.2722,1.2748,1.2557,-0.0048,1.2556999999999998,1.2627633333333332,1.3026129999999998,1.319865,Monday,25,6,2012,-0.0060999999999999,0.0,0.0060999999999999,0.0029857142857142,0.0024214285714285,1.2330383480825962,55.21796565389697,1.2561661332828455,1.262956075371941,-0.0067899420890957,-0.0103465669922434,1.2636,1.2555,1.256,1.2687,1.2496,1.3052,1.25244,0.008257207378085048,1.26895441475617,1.23592558524383,0.019099999999999895,0.011199999999999877,0.007900000000000018,0.019099999999999895,0.012985714285714283
2012-06-19,1.2687,1.2576,1.2731,1.2569,0.0089,1.2581428571428572,1.2617133333333337,1.3022220000000002,1.3193685,Tuesday,25,6,2012,0.0111999999999998,0.0111999999999998,0.0,0.0037857142857142,0.0015214285714285,2.488262910798108,71.33243606998643,1.2580944204701,1.263381551270316,-0.005287130800216,-0.0093346797538379,1.2575,1.263,1.2516,1.2704,1.237,1.3002,1.2524650000000002,0.00830803510879152,1.2690810702175832,1.2358489297824171,0.016199999999999992,0.015599999999999836,0.000600000000000156,0.016199999999999992,0.01317857142857142
2012-06-20,1.2704,1.2687,1.2744,1.2638,0.0013,1.2614142857142858,1.2609533333333334,1.301768,1.3188479999999998,Wednesday,25,6,2012,0.0017,0.0017,0.0,0.0039071428571428,0.0014214285714285,2.748743718592959,73.32439678284177,1.259987586551623,1.2639014363614038,-0.0039138498097808,-0.0082505137650265,1.2687,1.2636,1.2475,1.2541,1.2356,1.2932,1.2530649999999999,0.009149879205441835,1.2713647584108836,1.2347652415891162,0.010599999999999943,0.005700000000000038,0.004899999999999904,0.010599999999999943,0.013271428571428554
2012-06-21,1.2541,1.2704,1.2706,1.2531,-0.0128,1.2618285714285713,1.25964,1.301164,1.3181805,Thursday,25,6,2012,-0.0162999999999999,0.0,0.0162999999999999,0.0033642857142857,0.0025857142857142,1.3011049723756882,56.54261704681868,1.2590818040052194,1.263175404038337,-0.0040936000331175,-0.0074191310186447,1.2704,1.2575,1.2512,1.2568,1.2432,1.2935,1.253095,0.00915236380168465,1.2713997276033693,1.2347902723966309,0.01749999999999985,0.00019999999999997797,0.01729999999999987,0.01749999999999985,0.01330714285714282
2012-06-22,1.2568,1.2548,1.2584,1.2519,0.0022,1.2620142857142855,1.2584833333333334,1.300589,1.3175660000000002,Friday,25,6,2012,0.0026999999999999,0.0026999999999999,0.0,0.0031071428571428,0.0025857142857142,1.201657458563532,54.5796737766624,1.2587307572351858,1.262703151887349,-0.0039723946521632,-0.0067297837453484,1.2541,1.2687,1.2555,1.2503,1.2495,1.2915,1.25336,0.009180436866136862,1.2717208737322738,1.2349991262677262,0.00649999999999995,0.0042999999999999705,0.0021999999999999797,0.00649999999999995,0.012878571428571375
2012-06-25,1.2503,1.2554,1.2559,1.2471,-0.0052,1.2602,1.25741,1.299961,1.316976,Monday,26,6,2012,-0.0064999999999999,0.0,0.0064999999999999,0.0031071428571428,0.0027499999999999,1.129870129870127,53.04878048780481,1.2574337176605417,1.2617843998956937,-0.0043506822351517,-0.006253963443309,1.2568,1.2704,1.263,1.2489,1.2453,1.2825,1.253175,0.009204110923670452,1.2715832218473408,1.234766778152659,0.008799999999999919,0.0008999999999999009,0.00969999999999982,0.00969999999999982,0.012614285714285658
2012-06-26,1.2489,1.2502,1.2532,1.2441,-0.0011,1.2581,1.2566066666666666,1.299186,1.3163685,Tuesday,26,6,2012,-0.0014,0.0,0.0014,0.0022642857142857,0.00285,0.7944862155388421,44.27374301675962,1.2561208380204585,1.2608299999034198,-0.0047091618829613,-0.0059450031312395,1.2503,1.2541,1.2636,1.2469,1.2571,1.273,1.2531400000000001,0.009219738550949333,1.271579477101899,1.2347005228981014,0.009100000000000108,0.0029000000000001247,0.006199999999999983,0.009100000000000108,0.012221428571428525
2012-06-27,1.2469,1.2492,1.2511,1.2445,-0.0016,1.2565857142857142,1.2557866666666666,1.2983980000000002,1.315821,Wednesday,26,6,2012,-0.002,0.0,0.002,0.0022642857142857,0.0029142857142857,0.7769607843137225,43.72413793103439,1.2547022475557723,1.259798148058722,-0.0050959005029496,-0.0057751826055815,1.2489,1.2568,1.2575,1.2438,1.256,1.2715,1.253635,0.00854894730364471,1.2707328946072896,1.2365371053927106,0.006600000000000161,0.002200000000000202,0.0043999999999999595,0.006600000000000161,0.012078571428571399
2012-06-28,1.2438,1.2471,1.2525,1.2407,-0.0025,1.2530285714285714,1.2549366666666666,1.297555,1.31531,Thursday,26,6,2012,-0.0030999999999998,0.0,0.0030999999999998,0.0022642857142857,0.0028214285714285,0.8025316455696188,44.52247191011232,1.2530249787010383,1.2586131000543723,-0.0055881213533339,-0.005737770355132,1.2469,1.2503,1.2687,1.2658,1.2516,1.2693,1.254045,0.007802528267742203,1.2696500565354845,1.2384399434645157,0.011800000000000033,0.005600000000000049,0.006199999999999983,0.011800000000000033,0.011914285714285686
2012-06-29,1.2658,1.2441,1.2694,1.2433,0.0177,1.2523714285714287,1.2545233333333334,1.2970399999999995,1.314891,Friday,26,6,2012,0.022,0.022,0.0,0.0038357142857142,0.0025285714285714,1.5169491525423744,60.2693602693603,1.2549903665931863,1.259145463013308,-0.0041550964201215,-0.0054212355681299,1.2438,1.2489,1.2704,1.2585,1.2475,1.2782,1.255175,0.007785741015368567,1.270746482030737,1.2396035179692628,0.026100000000000012,0.025600000000000067,0.0004999999999999449,0.026100000000000012,0.012357142857142844
2012-07-02,1.2585,1.2674,1.2674,1.2568,-0.0058,1.253,1.2537666666666667,1.2964319999999998,1.3144145,Monday,27,7,2012,-0.0073,0.0,0.0073,0.0035714285714285,0.0030499999999999,1.1709601873536268,53.93743257820921,1.2555303101942346,1.259097650938248,-0.0035673407440135,-0.0050504566033066,1.2658,1.2469,1.2541,1.2605,1.2512,1.2812,1.2556249999999998,0.0077000939844212,1.2710251879688421,1.2402248120311574,0.010600000000000165,0.0016000000000000458,0.009000000000000119,0.010600000000000165,0.012478571428571419
2012-07-03,1.2605,1.2582,1.2628,1.2558,0.0016,1.253528571428571,1.25351,1.295919,1.3139215000000002,Tuesday,27,7,2012,0.002,0.002,0.0,0.0034071428571428,0.0030499999999999,1.117096018735361,52.76548672566367,1.2562948778566598,1.259201528646526,-0.002906650789866,-0.0046216954406185,1.2585,1.2438,1.2568,1.2522,1.2555,1.2682,1.2563849999999999,0.00737044417717962,1.271125888354359,1.2416441116456407,0.006999999999999895,0.0042999999999999705,0.0026999999999999247,0.006999999999999895,0.011992857142857123
2012-07-04,1.2522,1.2606,1.2608,1.2507,-0.0066,1.2538,1.2533033333333334,1.295371,1.3134119999999998,Wednesday,27,7,2012,-0.0082999999999999,0.0,0.0082999999999999,0.0028714285714285,0.0036428571428571,0.7882352941176484,44.07894736842109,1.255664896647943,1.2586828968949313,-0.0030180002469883,-0.0043009564018925,1.2605,1.2658,1.2503,1.2392,1.263,1.2584,1.25614,0.0074266518630696785,1.2709933037261394,1.2412866962738607,0.010099999999999998,0.00029999999999996696,0.009800000000000031,0.010099999999999998,0.012028571428571404
2012-07-05,1.2392,1.2527,1.2539,1.2363,-0.0104,1.2524142857142857,1.2528266666666668,1.294624,1.3128125,Thursday,27,7,2012,-0.0129999999999999,0.0,0.0129999999999999,0.0028285714285714,0.0045714285714285,0.6187499999999995,38.223938223938205,1.2531318356251826,1.2572397193471587,-0.0041078837219761,-0.0042623418659092,1.2522,1.2585,1.2489,1.2287,1.2636,1.2535,1.2553,0.008337549810502075,1.2719750996210042,1.238624900378996,0.01760000000000006,0.0017000000000000348,0.015900000000000025,0.01760000000000006,0.012749999999999992
2012-07-06,1.2287,1.2392,1.2403,1.226,-0.0085,1.2498142857142855,1.2520666666666669,1.29376,1.312264,Friday,27,7,2012,-0.0105000000000001,0.0,0.0105000000000001,0.0028285714285714,0.0048857142857142,0.5789473684210504,36.66666666666658,1.249373091682847,1.255125666062184,-0.0057525743793371,-0.0045603883685948,1.2392,1.2605,1.2469,1.2318,1.2575,1.2515,1.2541550000000001,0.010230062766719578,1.2746151255334393,1.233694874466561,0.01429999999999998,0.0010999999999998789,0.0132000000000001,0.01429999999999998,0.012407142857142854
2012-07-09,1.2318,1.2272,1.2325,1.2256,0.0025,1.2480999999999998,1.2513266666666667,1.2928389999999998,1.3118385,Monday,28,7,2012,0.0031000000000001,0.0031000000000001,0.0,0.00225,0.0048857142857142,0.4605263157894748,31.531531531531584,1.2466695391162552,1.2533978389464668,-0.0067282998302116,-0.0049939706609181,1.2287,1.2522,1.2438,1.2249,1.2687,1.254,1.2533699999999999,0.011312689661124595,1.2759953793222492,1.2307446206777506,0.006899999999999906,0.0038000000000000256,0.0030999999999998806,0.006899999999999906,0.011742857142857135
2012-07-10,1.2249,1.2315,1.2335,1.2235,-0.0056,1.242257142857143,1.2505033333333333,1.291849,1.311294,Tuesday,28,7,2012,-0.0068999999999999,0.0,0.0068999999999999,0.0021285714285714,0.0053785714285714,0.3957503320053131,28.353948620361606,1.243320379252216,1.2512868879133952,-0.007966508661179,-0.0055884782609703,1.2318,1.2392,1.2658,1.2237,1.2704,1.2496,1.252055,0.012983409454111918,1.2780218189082238,1.226088181091776,0.010000000000000009,0.0017000000000000348,0.008299999999999974,0.010000000000000009,0.011699999999999997
2012-07-11,1.2237,1.2251,1.2298,1.2212,-0.001,1.2372857142857143,1.2500600000000002,1.2908429999999995,1.3107395,Wednesday,28,7,2012,-0.0012,0.0,0.0012,0.0021285714285714,0.0043,0.4950166112956815,33.11111111111113,1.2403018593672597,1.2492434147346252,-0.0089415553673655,-0.0062590936822493,1.2249,1.2287,1.2585,1.2196,1.2541,1.237,1.250465,0.014408304440238388,1.2792816088804768,1.221648391119523,0.008599999999999941,0.004899999999999904,0.0037000000000000366,0.008599999999999941,0.011064285714285717
2012-07-12,1.2196,1.2239,1.225,1.2167,-0.0034,1.2314428571428573,1.249526666666667,1.289672,1.310122,Thursday,28,7,2012,-0.0040999999999999,0.0,0.0040999999999999,0.0019357142857142,0.0045928571428571,0.4214618973561448,29.64989059080972,1.2371169579261427,1.2470476062357645,-0.0099306483096215,-0.0069934046077238,1.2237,1.2318,1.2605,1.225,1.2568,1.2356,1.248295,0.015636882008503234,1.2795687640170064,1.2170212359829935,0.008300000000000196,0.0013000000000000789,0.007000000000000117,0.008300000000000196,0.011192857142857162
2012-07-13,1.225,1.2199,1.2258,1.2161,0.0044,1.2275571428571428,1.2489200000000005,1.288468,1.3095595,Friday,28,7,2012,0.0054,0.0054,0.0,0.0023214285714285,0.0041285714285714,0.5622837370242242,35.99114064230355,1.23525281055289,1.2454144502183002,-0.0101616396654102,-0.0076270516192611,1.2196,1.2249,1.2522,1.2272,1.2503,1.2432,1.2463650000000002,0.016025712070572733,1.2784164241411455,1.2143135758588548,0.009700000000000042,0.006199999999999983,0.0035000000000000586,0.009700000000000042,0.01119285714285718
2012-07-16,1.2272,1.2256,1.2291,1.2175,0.0018,1.225842857142857,1.2481766666666665,1.287341,1.3088745,Monday,29,7,2012,0.0021999999999999,0.0021999999999999,0.0,0.0024785714285714,0.0040285714285714,0.6152482269503576,38.09001097694853,1.234013916621676,1.2440652316836114,-0.0100513150619352,-0.0081119043077959,1.225,1.2237,1.2392,1.2293,1.2489,1.2495,1.24485,0.01634665586275104,1.2775433117255022,1.2121566882744979,0.011600000000000055,0.0040999999999999925,0.007500000000000062,0.011600000000000055,0.011371428571428603
2012-07-17,1.2293,1.2273,1.2317,1.2189,0.0017,1.2259285714285717,1.2476433333333332,1.286165,1.3081994999999995,Tuesday,29,7,2012,0.0020999999999999,0.0020999999999999,0.0,0.0026285714285714,0.0038857142857142,0.6764705882352972,40.35087719298256,1.23328869867988,1.2429715108181587,-0.0096828121382788,-0.0084260858738925,1.2272,1.2196,1.2287,1.2283,1.2469,1.2453,1.24288,0.015681722515498833,1.2742434450309976,1.2115165549690023,0.012799999999999923,0.0044999999999999485,0.008299999999999974,0.012799999999999923,0.01181428571428573
2012-07-18,1.2283,1.2296,1.2308,1.2216,-0.0008,1.225428571428571,1.2466833333333331,1.2851240000000002,1.307448,Wednesday,29,7,2012,-0.0010000000000001,0.0,0.0010000000000001,0.0026285714285714,0.0037357142857143,0.7036328871892925,41.30190796857463,1.232521206575283,1.2418847322390358,-0.0093635256637527,-0.0086135738318645,1.2293,1.225,1.2318,1.2279,1.2438,1.2571,1.240775,0.014580118944011377,1.2699352378880226,1.2116147621119773,0.009199999999999875,0.0014999999999998348,0.00770000000000004,0.009199999999999875,0.011628571428571433
2012-07-19,1.2279,1.2284,1.2323,1.2228,-0.0003,1.2258571428571428,1.2457466666666666,1.284092,1.3067005,Thursday,29,7,2012,-0.0003999999999999,0.0,0.0003999999999999,0.0010571428571428,0.0037642857142857,0.2808349146110074,21.925925925926023,1.231810251717547,1.2408488261472552,-0.0090385744297081,-0.0086985739514332,1.2283,1.2272,1.2249,1.2156,1.2658,1.256,1.2394649999999998,0.01449665206360059,1.268458304127201,1.2104716958727986,0.009499999999999842,0.0040000000000000036,0.005499999999999838,0.009499999999999842,0.010442857142857134
2012-07-20,1.2156,1.2279,1.2284,1.2144,-0.01,1.2247,1.2445466666666667,1.283047,1.305841,Friday,29,7,2012,-0.0122999999999999,0.0,0.0122999999999999,0.0010571428571428,0.0041214285714285,0.2564991334488756,20.413793103448427,1.2293163668379243,1.23897854272894,-0.0096621758910155,-0.0088912943393497,1.2279,1.2293,1.2237,1.2114,1.2585,1.2516,1.237405,0.014827196739719689,1.2670593934794394,1.2077506065205608,0.014000000000000012,0.0004999999999999449,0.013500000000000068,0.014000000000000012,0.010685714285714267
2012-07-23,1.2114,1.2117,1.2146,1.2068,-0.0034999999999999,1.2235285714285715,1.2433433333333332,1.281943,1.305028,Monday,30,7,2012,-0.0041999999999999,0.0,0.0041999999999999,0.0009142857142857,0.0044214285714285,0.2067851373182573,17.135207496653436,1.2265600027090129,1.2369356877119817,-0.0103756850029685,-0.0091881724720735,1.2156,1.2283,1.2196,1.2059,1.2605,1.2475,1.2354600000000002,0.015578980440946782,1.2666179608818937,1.2043020391181067,0.007799999999999807,0.001000000000000112,0.008799999999999919,0.008799999999999919,0.010814285714285696
2012-07-24,1.2059,1.2117,1.2139,1.2041,-0.0045,1.2208,1.2418333333333331,1.280888,1.304189,Tuesday,30,7,2012,-0.0055,0.0,0.0055,0.0009142857142857,0.0042214285714285,0.2165820642978022,17.802503477051587,1.22338154075378,1.2346367478814644,-0.0112552071276843,-0.0096015794031956,1.2114,1.2279,1.225,1.2156,1.2522,1.2512,1.23331,0.016562637089813655,1.2664352741796272,1.2001847258203726,0.009800000000000031,0.0024999999999999467,0.007300000000000084,0.009800000000000031,0.010792857142857128
2012-07-25,1.2156,1.206,1.2171,1.2052,0.008,1.2191428571428573,1.2405033333333333,1.279895,1.30339,Wednesday,30,7,2012,0.0097,0.0097,0.0,0.0016071428571428,0.0032928571428571,0.4880694143167042,32.79883381924205,1.222184380637814,1.2332266184087632,-0.0110422377709493,-0.0098897110767464,1.2059,1.2156,1.2272,1.2281,1.2392,1.2555,1.2317449999999999,0.01668921728795741,1.2651234345759146,1.1983665654240852,0.011900000000000022,0.011200000000000099,0.0006999999999999229,0.011900000000000022,0.010385714285714267
2012-07-26,1.2281,1.2159,1.233,1.2117,0.0103,1.2189714285714286,1.23934,1.278906,1.302643,Thursday,30,7,2012,0.0124999999999999,0.0124999999999999,0.0,0.0025,0.0025428571428571,0.9831460674157322,49.57507082152979,1.223094475924304,1.232846868897003,-0.0097523929726988,-0.0098622474559368,1.2156,1.2114,1.2293,1.2317,1.2287,1.263,1.23096,0.016460012150677286,1.2638800243013546,1.1980399756986455,0.021300000000000097,0.017400000000000082,0.0039000000000000146,0.021300000000000097,0.010885714285714276
2012-07-27,1.2317,1.2283,1.2391,1.2241,0.0029,1.219457142857143,1.2382766666666667,1.27811,1.3018544999999997,Friday,30,7,2012,0.0036,0.0036,0.0,0.0025357142857142,0.0025428571428571,0.9971910112359552,49.929676511955,1.2244184027051803,1.232761915645373,-0.0083435129401927,-0.009558500552788,1.2281,1.2059,1.2283,1.226,1.2318,1.2636,1.229255,0.014283390243305136,1.2578217804866103,1.2006882195133897,0.015000000000000124,0.01100000000000012,0.0040000000000000036,0.015000000000000124,0.01146428571428572
2012-07-30,1.226,1.2341,1.2342,1.2224,-0.0046,1.2191857142857143,1.2372266666666667,1.277217,1.301022,Monday,31,7,2012,-0.0057,0.0,0.0057,0.0025357142857142,0.0024571428571428,1.0319767441860426,50.78683834048632,1.2246617253659218,1.2322610330049752,-0.0075993076390534,-0.0091666619700411,1.2317,1.2156,1.2279,1.2303,1.2249,1.2575,1.22763,0.01252114422215532,1.2526722884443107,1.2025877115556893,0.011800000000000033,0.0024999999999999467,0.009300000000000086,0.011800000000000033,0.011592857142857151
2012-07-31,1.2303,1.2262,1.2331,1.2248,0.0034999999999999,1.2212857142857143,1.2359466666666667,1.276438,1.3002215,Tuesday,31,7,2012,0.0042999999999999,0.0042999999999999,0.0,0.0028428571428571,0.0023714285714285,1.198795180722889,54.52054794520542,1.225529152232703,1.232115771300903,-0.0065866190682,-0.0086506533896729,1.226,1.2281,1.2156,1.2224,1.2237,1.2687,1.22612,0.009893889661402613,1.2459077793228053,1.206332220677195,0.008299999999999974,0.007100000000000106,0.0011999999999998678,0.008299999999999974,0.011571428571428581
2012-08-01,1.2224,1.2304,1.2338,1.2218,-0.0064,1.2228571428571429,1.2343466666666665,1.275635,1.2993835000000002,Wednesday,31,8,2012,-0.0079,0.0,0.0079,0.0028428571428571,0.0026428571428571,1.0756756756756731,51.82291666666661,1.2250477441969023,1.231396084537873,-0.0063483403409705,-0.0081901907799324,1.2303,1.2317,1.2114,1.218,1.2196,1.2704,1.2246299999999999,0.007777030958324806,1.2401840619166495,1.2090759380833502,0.01200000000000001,0.0035000000000000586,0.008499999999999952,0.01200000000000001,0.011835714285714283
2012-08-02,1.218,1.2226,1.2405,1.2134,-0.0036,1.2245857142857142,1.2331433333333337,1.274733,1.2983785,Thursday,31,8,2012,-0.0043999999999999,0.0,0.0043999999999999,0.0024571428571428,0.0029571428571428,0.8309178743961328,45.382585751978816,1.2239634758589175,1.2304037819795122,-0.0064403061205946,-0.0078402138480648,1.2224,1.226,1.2059,1.2385,1.225,1.2541,1.22357,0.007102119772545509,1.237774239545091,1.209365760454909,0.027099999999999902,0.018100000000000005,0.008999999999999897,0.027099999999999902,0.013078571428571415
2012-08-03,1.2385,1.218,1.2394,1.2165,0.0168,1.2278571428571428,1.2325333333333333,1.273945,1.2974980000000005,Friday,31,8,2012,0.0204999999999999,0.0204999999999999,0.0,0.0037642857142857,0.0029571428571428,1.2729468599033775,56.00425079702437,1.2261998641883147,1.2310035018328815,-0.0048036376445668,-0.0072328986073652,1.218,1.2303,1.2156,1.24,1.2272,1.2568,1.22406,0.007780366653544214,1.2396207333070883,1.2084992666929115,0.022900000000000142,0.021400000000000086,0.0015000000000000568,0.022900000000000142,0.013885714285714279
2012-08-06,1.24,1.238,1.2444,1.2341,0.0012,1.2295571428571428,1.23219,1.273105,1.29677,Monday,32,8,2012,0.0015,0.0015,0.0,0.0037214285714285,0.0029571428571428,1.258454106280191,55.7219251336898,1.2283229620054972,1.23166990910452,-0.0033469470990228,-0.0064557083056967,1.2385,1.2224,1.2281,1.24,1.2293,1.2503,1.22447,0.008401008711389765,1.2412720174227794,1.2076679825772205,0.010299999999999976,0.005900000000000016,0.0043999999999999595,0.010299999999999976,0.013707142857142854
2012-08-07,1.24,1.2401,1.2443,1.2375,0.0,1.2307428571428571,1.2318933333333333,1.272281,1.296123,Tuesday,32,8,2012,0.0,0.0,0.0,0.0037214285714285,0.0028857142857142,1.2896039603960407,56.32432432432434,1.2301194293892668,1.2322869528745557,-0.0021675234852887,-0.0055980713416151,1.24,1.218,1.2317,1.2364,1.2283,1.2489,1.225225,0.009091805159211156,1.2434086103184223,1.2070413896815777,0.006799999999999917,0.0042999999999999705,0.0024999999999999467,0.006799999999999917,0.013535714285714286
2012-08-08,1.2364,1.2401,1.2403,1.2327,-0.0029,1.2322285714285717,1.2315433333333334,1.271434,1.295432,Wednesday,32,8,2012,-0.0036,0.0,0.0036,0.0037214285714285,0.0031142857142857,1.1949541284403655,54.44096133751303,1.231085671021687,1.2325916230319958,-0.0015059520103084,-0.0047796474753538,1.24,1.2385,1.226,1.2305,1.2279,1.2469,1.22586,0.009417363582369189,1.2446947271647384,1.2070252728352615,0.007600000000000051,0.00029999999999996696,0.007300000000000084,0.007600000000000051,0.013400000000000014
2012-08-09,1.2305,1.2367,1.2389,1.2266,-0.0048,1.232257142857143,1.2311,1.270543,1.2946780000000002,Thursday,32,8,2012,-0.0059,0.0,0.0059,0.0037214285714285,0.0026571428571428,1.4005376344085985,58.342665173572165,1.2309955677875817,1.2324366879925888,-0.001441120205007,-0.0041119420212844,1.2364,1.24,1.2303,1.2289,1.2156,1.2438,1.2264050000000002,0.009351187653274048,1.2451073753065482,1.2077026246934521,0.012299999999999978,0.0024999999999999467,0.009800000000000031,0.012299999999999978,0.013278571428571442
2012-08-10,1.2289,1.2306,1.2317,1.2241,-0.0013,1.233185714285714,1.2298699999999998,1.269561,1.2939255,Friday,32,8,2012,-0.0015999999999998,0.0,0.0015999999999998,0.0037214285714285,0.0024714285714285,1.5057803468208115,60.092272202998885,1.2306731727433382,1.2321747111042487,-0.0015015383609104,-0.0035898612892096,1.2305,1.24,1.2224,1.2331,1.2114,1.2658,1.2266,0.009361005344142326,1.2453220106882845,1.2078779893117153,0.007600000000000051,0.0012000000000000899,0.006399999999999961,0.007600000000000051,0.013192857142857164
2012-08-13,1.2331,1.2281,1.2375,1.226,0.0034,1.235342857142857,1.2290233333333334,1.268535,1.2932035,Monday,33,8,2012,0.0041999999999999,0.0041999999999999,0.0,0.0040214285714285,0.0020785714285714,1.934707903780076,65.92505854800945,1.2310465307828249,1.2322432510224526,-0.0011967202396279,-0.0031112330792933,1.2289,1.2364,1.218,1.2321,1.2059,1.2585,1.226895,0.009473201815226422,1.2458414036304528,1.2079485963695473,0.011500000000000066,0.008599999999999941,0.0029000000000001247,0.011500000000000066,0.013314285714285739
2012-08-14,1.2321,1.2333,1.2387,1.2316,-0.0008,1.2344285714285714,1.2280766666666667,1.267539,1.2924455,Tuesday,33,8,2012,-0.0010000000000001,0.0,0.0010000000000001,0.0033285714285714,0.00215,1.5481727574750812,60.75619295958276,1.2312086029700824,1.2322326398356045,-0.0010240368655218,-0.002693793836539,1.2331,1.2305,1.2385,1.2288,1.2156,1.2605,1.227035,0.00953112767395719,1.2460972553479144,1.2079727446520858,0.007099999999999884,0.005599999999999827,0.0015000000000000568,0.007099999999999884,0.012971428571428587
